,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
11494,11495,7556569,72,6,single,rented,no,Artist,Purnia[26],Bihar,6,11,0
111775,111776,5462289,64,1,single,rented,no,Police_officer,Parbhani,Maharashtra,1,14,0
16000,16001,3472273,78,1,single,rented,no,Air_traffic_controller,Dibrugarh,Assam,1,12,0
57024,57025,4960308,76,7,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,6,14,0
234383,234384,460796,55,1,single,rented,yes,Police_officer,Amravati,Maharashtra,1,12,1
119636,119637,1746647,69,2,single,rented,yes,Secretary,Jabalpur,Madhya_Pradesh,2,13,0
61536,61537,383282,23,0,single,rented,yes,Comedian,Aligarh,Uttar_Pradesh,0,13,0
238858,238859,7136957,54,17,single,owned,no,Mechanical_engineer,Jalna,Maharashtra,12,11,1
133481,133482,9021260,30,17,single,rented,no,Analyst,Sasaram[30],Bihar,12,13,0
187196,187197,6911248,32,19,single,rented,no,Drafter,Bhimavaram,Andhra_Pradesh,11,14,0
6437,6438,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
120295,120296,156145,69,7,single,rented,yes,Web_designer,Haldia,West_Bengal,7,13,1
117372,117373,1543486,44,7,single,rented,no,Designer,Haldia,West_Bengal,5,13,0
153813,153814,9250350,42,9,single,rented,no,Chef,Navi_Mumbai,Maharashtra,4,10,0
46973,46974,9426676,41,6,single,rented,no,Designer,Navi_Mumbai,Maharashtra,6,14,0
239400,239401,2176276,72,6,single,rented,no,Air_traffic_controller,Tiruppur,Tamil_Nadu,6,11,1
48905,48906,9685299,65,14,single,rented,no,Graphic_Designer,Jorhat,Assam,3,11,0
165900,165901,7068566,49,9,single,rented,no,Designer,Singrauli,Madhya_Pradesh,9,11,0
4993,4994,7334800,75,3,single,rented,no,Chartered_Accountant,Kota[6],Rajasthan,3,12,1
36963,36964,5510998,64,1,single,rented,yes,Architect,Haldia,West_Bengal,1,13,0
204888,204889,645859,44,17,single,rented,no,Lawyer,Katihar,Bihar,5,12,0
234679,234680,1598137,45,20,single,rented,no,Chemical_engineer,Thrissur,Kerala,3,10,0
133181,133182,9088666,45,11,single,rented,no,Comedian,Imphal,Manipur,11,12,0
27061,27062,6045182,78,6,single,rented,no,Designer,Raichur,Karnataka,6,12,0
108882,108883,736448,31,13,single,rented,no,Industrial_Engineer,Muzaffarpur,Bihar,7,13,0
240263,240264,6694133,52,6,single,rented,no,Secretary,Thiruvananthapuram,Kerala,6,10,0
209306,209307,508609,34,20,single,rented,no,Flight_attendant,Pimpri-Chinchwad,Maharashtra,9,10,0
61651,61652,1045513,40,2,single,norent_noown,no,Consultant,Hyderabad,Telangana,2,14,1
88588,88589,4778152,42,13,single,rented,no,Secretary,Tirupati[21][22],Andhra_Pradesh,3,12,1
43406,43407,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0
240980,240981,2138497,72,7,single,rented,no,Technician,Bhimavaram,Andhra_Pradesh,7,12,1
212355,212356,1759952,79,11,single,rented,yes,Police_officer,Firozabad,Uttar_Pradesh,4,10,0
191339,191340,4535286,52,17,single,rented,no,Software_Developer,Surat,Gujarat,4,12,0
29132,29133,277326,45,9,single,rented,no,Economist,Medininagar,Jharkhand,9,13,0
135029,135030,6178223,46,19,single,owned,yes,Architect,Kanpur,Uttar_Pradesh,11,13,0
208695,208696,7351555,58,16,single,rented,yes,Aviator,Kozhikode,Kerala,8,11,0
17150,17151,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
217179,217180,6848012,50,19,single,owned,no,Civil_engineer,Bhopal,Madhya_Pradesh,4,11,0
189685,189686,3470076,44,15,single,rented,no,Magistrate,Gaya,Bihar,11,12,0
89889,89890,3781553,56,16,single,rented,no,Firefighter,Ahmedabad,Gujarat,11,14,1
120522,120523,9788211,46,19,single,rented,yes,Surgeon,Bhimavaram,Andhra_Pradesh,6,14,0
192515,192516,5489333,45,14,single,rented,no,Drafter,Akola,Maharashtra,12,14,0
37896,37897,424671,64,15,single,rented,yes,Firefighter,Satna,Madhya_Pradesh,4,11,0
245078,245079,6140884,72,7,single,rented,no,Financial_Analyst,Moradabad,Uttar_Pradesh,3,10,1
191122,191123,3757777,24,20,single,rented,yes,Financial_Analyst,Chandigarh_city,Chandigarh,3,13,0
46048,46049,2974371,33,8,single,rented,yes,Geologist,"Khora,_Ghaziabad",Uttar_Pradesh,8,12,1
204829,204830,7552857,35,15,single,rented,no,Chartered_Accountant,Parbhani,Maharashtra,7,10,0
9984,9985,3527423,54,11,married,rented,yes,Software_Developer,Junagadh,Gujarat,5,13,0
106495,106496,6253358,70,10,single,rented,yes,Civil_servant,Navi_Mumbai,Maharashtra,7,11,0
249068,249069,7240561,42,6,single,rented,no,Politician,Pimpri-Chinchwad,Maharashtra,6,10,1
143117,143118,6944541,63,12,single,rented,yes,Technician,Chittoor[28],Andhra_Pradesh,11,11,0
182728,182729,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
185339,185340,3640092,65,2,single,rented,yes,Fashion_Designer,Ghaziabad,Uttar_Pradesh,2,12,0
88721,88722,9961539,41,8,single,owned,yes,Geologist,Sambhal,Uttar_Pradesh,8,10,1
151408,151409,2101952,46,18,single,rented,yes,Technical_writer,Berhampore,West_Bengal,7,14,0
199237,199238,1106260,39,8,single,owned,no,Aviator,Raipur,Chhattisgarh,8,10,1
55048,55049,1908338,39,3,single,rented,no,Police_officer,Nadiad,Gujarat,3,10,0
70285,70286,5522159,22,6,single,rented,no,Computer_hardware_engineer,Anantapur,Andhra_Pradesh,6,12,1
150675,150676,2659426,43,15,single,rented,no,Scientist,Siwan[32],Bihar,8,14,0
40729,40730,6487755,78,12,married,owned,no,Consultant,Ghaziabad,Uttar_Pradesh,6,11,0
93963,93964,2560874,38,5,single,rented,no,Industrial_Engineer,Narasaraopet,Andhra_Pradesh,5,13,0
128260,128261,752752,76,3,single,rented,no,Physician,Ahmedabad,Gujarat,3,12,1
107424,107425,2764602,33,4,single,rented,no,Mechanical_engineer,Bhind,Madhya_Pradesh,4,11,0
45037,45038,4514928,28,20,single,rented,yes,Software_Developer,Bhubaneswar,Odisha,5,11,1
242687,242688,7747701,46,3,married,rented,yes,Chef,Proddatur,Andhra_Pradesh,3,11,0
73438,73439,6374359,30,14,single,rented,yes,Mechanical_engineer,Amroha,Uttar_Pradesh,6,13,0
229940,229941,3217224,56,2,single,rented,no,Civil_engineer,Vijayanagaram,Andhra_Pradesh,2,11,0
55950,55951,2411292,63,3,single,rented,no,Web_designer,Sambhal,Uttar_Pradesh,3,10,0
94246,94247,8791008,31,20,single,rented,no,Psychologist,Cuttack,Odisha,9,11,0
24990,24991,8733563,76,17,single,rented,no,Official,Surat,Gujarat,12,14,0
213590,213591,9602188,26,19,single,rented,yes,Analyst,Saharsa[29],Bihar,10,10,0
50285,50286,8818909,41,6,single,rented,yes,Librarian,Bhilwara,Rajasthan,3,13,1
84695,84696,5823961,75,8,single,rented,no,Microbiologist,Warangal[11][12],Telangana,7,12,0
71716,71717,9976619,71,5,single,rented,no,Artist,New_Delhi,Delhi,4,12,0
135185,135186,7115862,52,17,single,rented,no,Physician,Delhi_city,Delhi,14,11,0
160878,160879,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar_Pradesh,6,14,0
251268,251269,4619402,40,1,single,rented,yes,Computer_hardware_engineer,Kozhikode,Kerala,1,11,0
37472,37473,5062611,66,12,single,rented,no,Civil_engineer,Anantapuram[24],Andhra_Pradesh,3,11,0
35550,35551,2135764,35,19,single,rented,no,Flight_attendant,Gopalpur,West_Bengal,5,14,0
68653,68654,5435687,62,20,single,rented,no,Designer,Gaya,Bihar,7,10,0
118451,118452,8897752,24,3,single,rented,no,Army_officer,Purnia[26],Bihar,3,10,0
83413,83414,5659276,66,19,single,rented,no,Analyst,Patiala,Punjab,9,14,0
108876,108877,2363748,36,13,married,rented,no,Surgeon,Bhind,Madhya_Pradesh,7,10,0
134554,134555,3097744,57,9,single,rented,yes,Official,Jalgaon,Maharashtra,5,13,0
33191,33192,6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
223266,223267,3644966,49,17,single,rented,no,Software_Developer,Pune,Maharashtra,12,11,0
97061,97062,1477966,55,7,single,rented,no,Artist,Malegaon,Maharashtra,5,14,0
161570,161571,5805375,77,16,single,rented,yes,Politician,Durgapur,West_Bengal,13,14,0
37347,37348,1464792,65,10,single,owned,no,Technician,Guna,Madhya_Pradesh,10,12,0
79516,79517,3417203,53,15,single,rented,no,Statistician,Shahjahanpur,Uttar_Pradesh,5,13,1
218256,218257,2587178,67,14,single,rented,no,Fashion_Designer,Faridabad,Haryana,3,10,1
147980,147981,277326,45,9,single,rented,no,Economist,Medininagar,Jharkhand,9,13,0
199992,199993,9521305,77,9,single,rented,no,Consultant,Motihari[34],Bihar,9,13,0
74273,74274,8413167,60,14,single,rented,no,Chemical_engineer,Maheshtala,West_Bengal,10,12,1
220103,220104,5949566,28,12,single,rented,yes,Psychologist,Chinsurah,West_Bengal,12,12,0
179292,179293,8688710,47,1,single,rented,no,Technician,Mira-Bhayandar,Maharashtra,1,10,0
40417,40418,5626095,71,14,married,rented,no,Air_traffic_controller,Kochi,Kerala,5,10,0
192095,192096,6598959,38,14,single,rented,no,Politician,Jaipur,Rajasthan,11,11,0
154318,154319,3134138,22,14,single,rented,no,Aviator,Pallavaram,Tamil_Nadu,8,13,0
146393,146394,3662229,39,0,single,rented,no,Civil_engineer,Buxar[37],Bihar,0,14,0
79943,79944,7415733,25,0,single,rented,no,Hotel_Manager,Gurgaon,Haryana,0,12,0
125194,125195,6488070,71,10,single,rented,no,Financial_Analyst,Aurangabad[39],Bihar,10,13,0
112904,112905,8501074,62,1,single,rented,no,Analyst,Medininagar,Jharkhand,1,11,0
158430,158431,2279438,65,3,single,rented,no,Secretary,Gurgaon,Haryana,3,10,0
242062,242063,3625120,78,2,single,norent_noown,no,Police_officer,Rajahmundry[19][20],Andhra_Pradesh,2,14,0
87945,87946,1534834,24,0,single,rented,yes,Technical_writer,Berhampur,Odisha,0,12,0
117921,117922,7685852,58,3,single,rented,no,Designer,Bijapur,Karnataka,3,13,0
24927,24928,209067,66,17,single,rented,no,Engineer,Madhyamgram,West_Bengal,3,12,0
137183,137184,897935,75,7,single,rented,no,Dentist,Khammam,Telangana,7,10,0
87257,87258,6165156,28,7,married,owned,no,Chef,Farrukhabad,Uttar_Pradesh,7,13,0
160046,160047,2640560,23,16,single,rented,no,Statistician,Jamalpur[36],Bihar,8,11,0
14312,14313,3780397,28,18,single,rented,yes,Web_designer,Amaravati,Andhra_Pradesh,8,12,0
119420,119421,117262,65,15,single,rented,no,Biomedical_Engineer,Uluberia,West_Bengal,12,12,0
236908,236909,7832458,67,14,single,rented,no,Fashion_Designer,Panchkula,Haryana,3,10,0
237462,237463,7275983,30,18,single,rented,yes,Software_Developer,Surendranagar_Dudhrej,Gujarat,13,13,1
165948,165949,9046485,63,3,single,rented,yes,Statistician,Unnao,Uttar_Pradesh,3,12,0
64862,64863,6275695,66,10,single,rented,no,Architect,Ambarnath,Maharashtra,10,11,0
245504,245505,7973286,46,5,single,rented,no,Drafter,Madurai,Tamil_Nadu,5,14,0
113629,113630,2252443,77,0,single,rented,no,Surgeon,Chandigarh_city,Chandigarh,0,11,0
63570,63571,1406855,42,4,single,rented,no,Artist,Guwahati,Assam,4,12,0
175455,175456,8249799,42,19,single,rented,no,Web_designer,Panipat,Haryana,12,10,0
58253,58254,241556,68,14,single,rented,no,Civil_engineer,Durg,Chhattisgarh,10,11,0
190740,190741,8324652,70,14,single,rented,no,Psychologist,Mira-Bhayandar,Maharashtra,12,11,0
87827,87828,59539,51,3,married,norent_noown,no,Biomedical_Engineer,Madhyamgram,West_Bengal,3,12,0
55625,55626,2592581,62,20,single,rented,yes,Aviator,Jalna,Maharashtra,14,10,0
34463,34464,8129321,22,16,single,rented,no,Physician,Thiruvananthapuram,Kerala,13,12,0
55900,55901,6642820,78,8,single,rented,no,Air_traffic_controller,Nanded,Maharashtra,6,11,0
101333,101334,4130211,40,18,married,rented,yes,Consultant,Durgapur,West_Bengal,4,10,0
100692,100693,6045469,63,7,single,rented,no,Aviator,Vijayawada,Andhra_Pradesh,7,10,0
87534,87535,2214827,74,9,single,rented,yes,Comedian,Kadapa[23],Andhra_Pradesh,7,13,0
45658,45659,182326,27,12,single,rented,yes,Industrial_Engineer,Loni,Uttar_Pradesh,4,14,0
5037,5038,5911221,53,4,single,rented,no,Librarian,Mirzapur,Uttar_Pradesh,4,11,0
165008,165009,8759218,77,4,single,rented,no,Mechanical_engineer,Bokaro,Jharkhand,4,13,0
64627,64628,3036729,23,20,single,rented,no,Psychologist,Visakhapatnam[4],Andhra_Pradesh,9,10,0
41365,41366,8256546,65,19,single,rented,no,Mechanical_engineer,Bellary,Karnataka,11,12,0
72902,72903,5725424,73,17,single,rented,no,Scientist,Farrukhabad,Uttar_Pradesh,5,12,0
14901,14902,6432491,45,5,single,rented,yes,Petroleum_Engineer,Sangli-Miraj_&_Kupwad,Maharashtra,5,14,0
135788,135789,224204,51,9,single,norent_noown,no,Computer_hardware_engineer,Mathura,Uttar_Pradesh,8,10,0
227204,227205,988102,67,15,single,rented,yes,Drafter,Shimla,Himachal_Pradesh,6,14,0
115900,115901,4389022,71,18,single,rented,no,Fashion_Designer,Saharsa[29],Bihar,12,12,0
176915,176916,3168724,65,14,single,rented,no,Chemical_engineer,Nashik,Maharashtra,4,10,0
222963,222964,324393,43,13,single,rented,no,Geologist,Kakinada,Andhra_Pradesh,10,13,0
218453,218454,7064777,21,19,single,rented,yes,Secretary,Bhopal,Madhya_Pradesh,5,10,1
176853,176854,3584197,58,11,single,rented,no,Software_Developer,Srikakulam,Andhra_Pradesh,11,10,0
41296,41297,2162888,22,2,single,rented,no,Industrial_Engineer,Naihati,West_Bengal,2,10,0
113902,113903,2407726,75,16,single,rented,yes,Technical_writer,Arrah,Bihar,5,12,0
123525,123526,2881888,61,4,single,rented,yes,Technician,Bhiwandi,Maharashtra,4,14,0
129422,129423,4158240,38,8,single,rented,yes,Surgeon,Ludhiana,Punjab,8,11,0
85437,85438,1526409,79,13,married,rented,no,Fashion_Designer,Mehsana,Gujarat,11,10,0
243784,243785,4247798,46,17,single,rented,no,Air_traffic_controller,Tiruchirappalli[10],Tamil_Nadu,10,12,0
163525,163526,8177616,33,9,single,rented,no,Surveyor,Jaipur,Rajasthan,9,13,0
247806,247807,703111,26,10,single,rented,yes,Police_officer,Vijayanagaram,Andhra_Pradesh,6,10,0
123528,123529,7438038,33,6,single,norent_noown,no,Politician,Tenali,Andhra_Pradesh,6,12,0
160056,160057,5185337,50,2,married,rented,no,Psychologist,Sikar,Rajasthan,2,14,0
56678,56679,1171428,45,11,single,rented,yes,Statistician,Agartala,Tripura,5,11,0
48818,48819,4110066,43,0,single,rented,no,Designer,Amroha,Uttar_Pradesh,0,12,0
174896,174897,5988378,24,9,single,rented,no,Official,Avadi,Tamil_Nadu,5,14,0
68120,68121,3573044,52,17,single,rented,yes,Computer_hardware_engineer,Miryalaguda,Telangana,8,12,0
200611,200612,9266153,67,14,single,rented,no,Computer_hardware_engineer,Dhule,Maharashtra,9,11,0
154821,154822,3539122,28,11,single,rented,no,Technician,Alappuzha,Kerala,4,13,0
36851,36852,5053629,41,14,single,rented,no,Fashion_Designer,Bareilly,Uttar_Pradesh,10,12,0
129425,129426,7509186,62,12,single,rented,no,Firefighter,Dehradun,Uttarakhand,4,12,0
88315,88316,8026612,38,13,single,rented,yes,Psychologist,Patna,Bihar,9,11,0
96040,96041,8454024,56,7,single,rented,no,Firefighter,Arrah,Bihar,5,12,0
182027,182028,8755619,42,20,single,rented,no,Official,Kadapa[23],Andhra_Pradesh,9,12,0
150478,150479,4016515,56,13,married,rented,no,Artist,Shivpuri,Madhya_Pradesh,6,13,1
88061,88062,3534563,38,0,single,rented,no,Economist,Tirupati[21][22],Andhra_Pradesh,0,14,0
70452,70453,1996629,48,16,single,rented,no,Comedian,Farrukhabad,Uttar_Pradesh,9,14,0
200089,200090,6668606,45,2,single,rented,no,Designer,Giridih,Jharkhand,2,10,0
54014,54015,6245331,65,6,single,rented,no,Financial_Analyst,Eluru[25],Andhra_Pradesh,6,12,0
45757,45758,4868070,51,17,married,rented,no,Surveyor,Vadodara,Gujarat,6,13,1
57116,57117,5110841,47,7,single,rented,no,Technical_writer,Orai,Uttar_Pradesh,4,13,0
173643,173644,6197216,69,2,single,rented,no,Analyst,Agra,Uttar_Pradesh,2,13,0
209089,209090,830380,47,15,single,rented,yes,Police_officer,Jehanabad[38],Bihar,3,14,0
25371,25372,5358407,22,3,single,rented,no,Software_Developer,Hosur,Tamil_Nadu,3,10,0
246160,246161,8967049,35,15,single,rented,no,Architect,Naihati,West_Bengal,11,13,0
50228,50229,371671,34,6,single,rented,no,Statistician,Kalyan-Dombivli,Maharashtra,6,12,0
132085,132086,2853298,23,16,single,rented,yes,Design_Engineer,Bareilly,Uttar_Pradesh,13,11,0
120476,120477,1011117,22,11,single,rented,no,Magistrate,Dindigul,Tamil_Nadu,8,14,0
32055,32056,859651,29,14,single,rented,yes,Comedian,Malda,West_Bengal,8,13,0
187700,187701,5351331,78,1,married,rented,yes,Mechanical_engineer,Davanagere,Karnataka,1,14,0
104562,104563,4751315,26,16,single,rented,yes,Army_officer,Rohtak,Haryana,10,12,0
41323,41324,4346432,32,17,single,rented,no,Consultant,Bhubaneswar,Odisha,11,14,0
112726,112727,7256900,55,9,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,4,14,1
31887,31888,221192,64,20,married,rented,yes,Financial_Analyst,Bhiwani,Haryana,4,14,0
144210,144211,1230362,67,7,single,rented,no,Software_Developer,Haridwar,Uttarakhand,7,10,0
241242,241243,9029637,37,8,single,norent_noown,yes,Statistician,Kamarhati,West_Bengal,8,10,0
32851,32852,2799879,44,0,single,rented,no,Microbiologist,Jabalpur,Madhya_Pradesh,0,11,0
166479,166480,4826921,36,5,single,rented,no,Web_designer,Begusarai,Bihar,5,13,0
95335,95336,9849899,39,8,single,rented,no,Fashion_Designer,Jorhat,Assam,5,13,0
150030,150031,6133734,25,17,single,rented,no,Dentist,Anantapur,Andhra_Pradesh,4,13,0
80889,80890,2154544,45,5,single,rented,no,Graphic_Designer,Bhagalpur,Bihar,4,14,0
36228,36229,3417203,53,15,single,rented,no,Statistician,Shahjahanpur,Uttar_Pradesh,5,13,1
9972,9973,1549623,53,16,single,rented,no,Technician,Bhimavaram,Andhra_Pradesh,14,14,0
47199,47200,3842749,49,4,single,rented,yes,Hotel_Manager,Gangtok,Sikkim,4,12,0
11600,11601,2442625,67,9,married,rented,yes,Firefighter,Guntur[13],Andhra_Pradesh,7,12,0
177548,177549,7102815,30,13,single,rented,no,Army_officer,Muzaffarnagar,Uttar_Pradesh,13,13,1
29926,29927,9867211,56,2,single,rented,no,Chartered_Accountant,Munger,Bihar,2,14,0
104024,104025,1141065,65,3,single,rented,no,Flight_attendant,Tinsukia,Assam,3,11,0
188277,188278,6147575,41,15,single,rented,yes,Hotel_Manager,Serampore,West_Bengal,4,12,0
19678,19679,3610058,56,20,single,rented,yes,Microbiologist,Kumbakonam,Tamil_Nadu,3,12,0
24446,24447,5850867,30,1,married,rented,yes,Consultant,Mahbubnagar,Telangana,1,10,0
11319,11320,7993188,66,6,single,norent_noown,no,Civil_servant,Raipur,Chhattisgarh,6,10,0
32251,32252,1210918,64,8,single,rented,yes,Petroleum_Engineer,Durg,Chhattisgarh,5,12,0
59286,59287,4657255,28,16,single,rented,no,Fashion_Designer,Giridih,Jharkhand,7,14,1
52237,52238,7065695,72,6,single,rented,no,Secretary,Vijayanagaram,Andhra_Pradesh,6,12,0
72596,72597,814828,72,2,single,rented,no,Lawyer,Madhyamgram,West_Bengal,2,11,0
96063,96064,7566712,41,16,single,rented,no,Artist,Kulti,West_Bengal,8,12,0
188251,188252,8124550,31,20,single,rented,yes,Official,Howrah,West_Bengal,12,11,0
126102,126103,853087,70,0,single,rented,yes,Firefighter,Bhagalpur,Bihar,0,10,0
74385,74386,2848384,77,19,single,rented,no,Computer_operator,Shimla,Himachal_Pradesh,5,10,0
89766,89767,1703403,22,1,single,rented,no,Statistician,Thanjavur,Tamil_Nadu,1,10,0
16927,16928,9493120,63,19,single,rented,no,Hotel_Manager,Nagercoil,Tamil_Nadu,12,11,0
225754,225755,1577092,77,0,single,rented,yes,Technology_specialist,Danapur,Bihar,0,10,1
24724,24725,6006286,55,5,single,rented,yes,Computer_hardware_engineer,Hajipur[31],Bihar,3,13,0
198145,198146,759604,26,18,single,rented,no,Civil_servant,Mathura,Uttar_Pradesh,10,11,1
245134,245135,822988,45,19,single,rented,yes,Psychologist,Katni,Madhya_Pradesh,14,10,0
82818,82819,6142261,44,17,single,rented,yes,Surgeon,Tirupati[21][22],Andhra_Pradesh,5,13,0
74989,74990,5502824,54,16,single,rented,yes,Civil_servant,Muzaffarnagar,Uttar_Pradesh,12,10,1
114541,114542,4659517,76,2,married,rented,no,Army_officer,Tirupati[21][22],Andhra_Pradesh,2,12,0
241973,241974,832123,23,12,single,rented,no,Lawyer,Mirzapur,Uttar_Pradesh,7,12,0
233284,233285,51528,48,18,single,rented,no,Software_Developer,Sambalpur,Odisha,4,13,0
72833,72834,3701293,62,20,single,rented,no,Physician,Tumkur,Karnataka,3,11,0
162486,162487,6471065,68,10,single,owned,yes,Hotel_Manager,Erode[17],Tamil_Nadu,5,14,0
16438,16439,9173731,47,3,single,rented,no,Petroleum_Engineer,Hapur,Uttar_Pradesh,3,12,0
158773,158774,5652178,61,13,single,rented,no,Computer_hardware_engineer,Raurkela_Industrial_Township,Odisha,13,14,0
189904,189905,6457218,39,3,single,rented,yes,Army_officer,Mumbai,Maharashtra,3,11,0
27308,27309,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0
55427,55428,5910135,71,2,married,rented,yes,Politician,Begusarai,Bihar,2,11,0
150944,150945,8639811,68,18,single,rented,no,Hotel_Manager,Rajkot,Gujarat,7,10,0
8723,8724,1200485,63,16,single,owned,no,Industrial_Engineer,Gurgaon,Haryana,4,14,0
39546,39547,8597260,56,20,single,rented,yes,Scientist,Shimoga,Karnataka,6,14,0
71719,71720,673616,30,20,married,rented,yes,Financial_Analyst,North_Dumdum,West_Bengal,7,10,0
242963,242964,6172514,28,16,single,rented,yes,Chartered_Accountant,Bhiwandi,Maharashtra,6,14,1
135194,135195,3099933,71,15,married,rented,no,Physician,Nandyal,Andhra_Pradesh,3,12,0
122954,122955,277942,59,16,single,rented,no,Chef,Pali,Rajasthan,10,11,0
163840,163841,1035064,66,6,single,rented,no,Army_officer,Siliguri,West_Bengal,6,11,0
182628,182629,5278563,52,8,single,rented,no,Civil_servant,Pimpri-Chinchwad,Maharashtra,5,10,0
94860,94861,3182325,75,15,single,rented,no,Industrial_Engineer,Thanjavur,Tamil_Nadu,7,13,0
